"r";"nsd_id";"election_year";"start";"end";"cabinet_name";"last_name";"first_name";"party";"election_date";"cause";"reshuffle";"prime_minister";"gender";"education";"duration";"birth";"pre45_exp";"CabinetType";"structure";"From";"To";"cabinet_duration";"CabinetPartiesNor";"year_start";"year_end";"post";"resigcalls";"resigcalls_cum";"rc_cum_lag";"rc_opposition";"rc_paper";"rc_organization";"rc_party";"rc_expert";"rc_citizens";"rc_voteofconf";"parl_start";"parlTen_cum";"youthCen";"youthLoc";"minister_exp_cum_y_lag";"parlTen_dum";"start_year";"age";"age_cen";"pm_name";"education_dum";"dur_start";"dur_end";"leave";"event2";"jurisdiction";"rc_paper_dum";"rc_party_dum";"rc_organization_dum";"rc_opposition_dum";"timeint"
"575";2259;1993;1996-10-25;1997-10-16;"Jagland I";"Andersen";"Dag Terje";"DNA";"1993-09-13";"Not dismissed";"0";0;"Male";"Higher education";356;1957;0;"Minority";"Single-party";1996-10-25;1997-10-16;356;"Ap";1996;1997;"Landbruksminister";0;0;0;0;0;0;0;0;0;0;"1993-10-01";0;0;0;0;0;1996;39;-10,1649016641452;"Jagland";"Higher";0;356;0;0;"Agriculture";0;0;0;0;3,93130208304563
"576";2259;2005;2006-09-29;2008-06-20;"Stoltenberg II";"Andersen";"Dag Terje";"DNA";"2005-09-12";"Not dismissed";"0";0;"Male";"Higher education";630;1957;0;"Majority";"Coalition";2005-10-17;2009-10-20;1464;"Ap+SV+Sp";2006;2008;"Næringsminister";0;0;0;0;0;0;0;0;0;0;"2005-10-01";1809;0;0;0,974674880219028;1;2006;49;-0,164901664145233;"Stoltenberg";"Higher";347;977;0;0;"Industry";0;0;0;0;4,10924553767665
"577";2259;2005;2008-06-20;2009-10-02;"Stoltenberg II";"Andersen";"Dag Terje";"DNA";"2005-09-12";"Unknown";"1";0;"Male";"Higher education";469;1957;0;"Majority";"Coalition";2005-10-17;2009-10-20;1464;"Ap+SV+Sp";2008;2009;"Arbeids- og administrasjonsminister";0;0;0;0;0;0;0;0;0;0;"2005-10-01";1809;0;0;2,69952087611225;1;2008;51;1,83509833585477;"Stoltenberg";"Higher";977;1446;0;1;"Administration";0;0;0;0;4,13717412271035
"578";2260;1993;1996-10-25;1996-11-15;"Jagland I";"Rød-Larsen";"Terje";"DNA";"1993-09-13";"Not dismissed";"0";0;"Male";"Higher education";21;1947;0;"Minority";"Single-party";1996-10-25;1997-10-16;356;"Ap";1996;1996;"Planleggingsminister";0;0;0;0;0;0;0;0;0;0;"1993-10-01";0;0;0;0;0;1996;49;-0,164901664145233;"Jagland";"Higher";0;21;0;0;"Administration";0;0;0;0;3,93130208304563
"579";2260;1993;1996-11-15;1996-11-29;"Jagland I";"Rød-Larsen";"Terje";"DNA";"1993-09-13";"Unknown";"1";0;"Male";"Higher education";14;1947;0;"Minority";"Single-party";1996-10-25;1997-10-16;356;"Ap";1996;1996;"Administrasjonsminister";3;3;0;0;1;1;1;0;0;0;"1993-10-01";0;0;0;0,0574948665297741;0;1996;49;-0,164901664145233;"Jagland";"Higher";21;35;0;1;"Administration";1;1;1;0;3,93242938810099
"580";2282;1993;1996-11-29;1997-10-16;"Jagland I";"Rugaas";"Bendik";"DNA";"1993-09-13";"Not dismissed";"0";0;"Male";"Higher education";321;1942;0;"Minority";"Single-party";1996-10-25;1997-10-16;356;"Ap";1996;1997;"Planleggingsminister";0;0;0;0;0;0;0;0;0;0;"1993-10-01";0;0;0;0;0;1996;54;4,83509833585477;"Jagland";"Higher";35;356;0;0;"Administration";0;0;0;0;3,93318021941375
"581";2283;1993;1997-02-04;1997-10-16;"Jagland I";"Valla";"Gerd-Liv";"DNA";"1993-09-13";"Not dismissed";"0";0;"Female";"Higher education";254;1949;0;"Minority";"Single-party";1996-10-25;1997-10-16;356;"Ap";1997;1997;"Justisminister";1;1;0;0;1;0;0;0;0;0;"1993-10-01";0;0;0;0;0;1997;48;-1,16490166414523;"Jagland";"Higher";102;356;0;0;"Justice";1;0;0;0;3,93676569940077
"582";2303;1997;2000-03-17;2001-10-18;"Stoltenberg I";"Giske";"Trond";"DNA";"1997-09-15";"Not dismissed";"0";0;"Male";"Higher education";580;1966;0;"Minority";"Single-party";2000-03-17;2001-10-18;580;"Ap";2000;2001;"Kirke- og undervisningsminister";1;1;0;1;0;0;0;0;0;0;"1997-10-01";899;1;1;0;1;2000;34;-15,1649016641452;"Stoltenberg";"Higher";0;580;0;0;"Education";0;0;0;1;3,99572981815622
"583";2303;2005;2005-10-17;2009-10-20;"Stoltenberg II";"Giske";"Trond";"DNA";"2005-09-12";"Not dismissed";"0";0;"Male";"Higher education";1464;1966;0;"Majority";"Coalition";2005-10-17;2009-10-20;1464;"Ap+SV+Sp";2005;2009;"Kulturminister";0;1;1;0;0;0;0;0;0;0;"2005-10-01";2359;1;1;1,58795345653662;1;2005;39;-10,1649016641452;"Stoltenberg";"Higher";0;1464;0;0;"Culture";0;0;0;0;4,09352286948893
"584";2303;2009;2009-10-21;2013-09-30;"Stoltenberg III";"Giske";"Trond";"DNA";"2009-09-14";"Not dismissed";"0";0;"Male";"Higher education";1440;1966;0;"Majority";"Coalition";2009-10-21;2013-09-30;1440;"Ap+SV+Sp";2009;2013;"Næringsminister";0;1;1;0;0;0;0;0;0;0;"2009-10-01";2360;1;1;5,59616700889802;1;2009;43;-6,16490166414523;"Stoltenberg";"Higher";0;1440;0;0;"Industry";0;0;0;0;4,15828399908483
"585";2307;1997;2000-03-17;2001-10-18;"Stoltenberg I";"Hanssen";"Bjarne Håkon";"DNA";"1997-09-15";"Not dismissed";"0";0;"Male";"Higher education";580;1962;0;"Minority";"Single-party";2000-03-17;2001-10-18;580;"Ap";2000;2001;"Landbruksminister";1;1;0;1;0;0;0;0;0;0;"1997-10-01";899;0;1;0;1;2000;38;-11,1649016641452;"Stoltenberg";"Higher";0;580;0;0;"Agriculture";0;0;0;1;3,99572981815622
"586";2307;2005;2005-10-17;2008-06-20;"Stoltenberg II";"Hanssen";"Bjarne Håkon";"DNA";"2005-09-12";"Not dismissed";"0";0;"Male";"Higher education";977;1962;0;"Majority";"Coalition";2005-10-17;2009-10-20;1464;"Ap+SV+Sp";2005;2008;"Arbeids- og administrasjonsminister";1;2;1;1;0;0;0;0;0;0;"2005-10-01";2359;0;1;1,58795345653662;1;2005;43;-6,16490166414523;"Stoltenberg";"Higher";0;977;0;0;"Administration";0;0;0;1;4,09352286948893
"587";2307;2005;2008-06-20;2009-10-20;"Stoltenberg II";"Hanssen";"Bjarne Håkon";"DNA";"2005-09-12";"Not dismissed";"1";0;"Male";"Higher education";487;1962;0;"Majority";"Coalition";2005-10-17;2009-10-20;1464;"Ap+SV+Sp";2008;2009;"Helseminister";0;2;2;0;0;0;0;0;0;0;"2005-10-01";2359;0;1;4,26283367556468;1;2008;46;-3,16490166414523;"Stoltenberg";"Higher";977;1464;0;0;"Health";0;0;0;0;4,13717412271035
"588";2341;1997;1997-10-17;2000-03-16;"Bondevik I";"Vollebæk";"Knut";"KrF";"1997-09-15";"Not dismissed";"0";0;"Male";"Higher education";881;1946;0;"Minority";"Coalition";1997-10-17;2000-03-16;881;"KrF+Sp+V";1997;2000;"Utenriksminister";0;0;0;0;0;0;0;0;0;0;"1997-10-01";0;0;0;0;0;1997;51;1,83509833585477;"Bondevik";"Higher";0;881;0;0;"Foreign affairs";0;0;0;0;3,95029555163302
"589";2342;1997;1997-10-17;1999-03-15;"Bondevik I";"Løwer";"Eldbjørg";"V";"1997-09-15";"Not dismissed";"0";0;"Female";"High school";514;1943;0;"Minority";"Coalition";1997-10-17;2000-03-16;881;"KrF+Sp+V";1997;1999;"Arbeids- og administrasjonsminister";0;0;0;0;0;0;0;0;0;0;"1997-10-01";0;0;0;0;0;1997;54;4,83509833585477;"Bondevik";"Lower";0;514;0;0;"Administration";0;0;0;0;3,95029555163302
"590";2342;1997;1999-03-15;2000-03-16;"Bondevik I";"Løwer";"Eldbjørg";"V";"1997-09-15";"Not dismissed";"1";0;"Female";"High school";367;1943;0;"Minority";"Coalition";1997-10-17;2000-03-16;881;"KrF+Sp+V";1999;2000;"Forsvarsminister";0;0;0;0;0;0;0;0;0;0;"1997-10-01";0;0;0;1,4072553045859;0;1999;56;6,83509833585477;"Bondevik";"Lower";514;881;0;0;"Defence";0;0;0;0;3,97702343219122
"591";2343;1997;1997-10-17;2000-03-16;"Bondevik I";"Høybråten";"Dagfinn";"KrF";"1997-09-15";"Not dismissed";"0";0;"Male";"Higher education";881;1957;0;"Minority";"Coalition";1997-10-17;2000-03-16;881;"KrF+Sp+V";1997;2000;"Helseminister";0;0;0;0;0;0;0;0;0;0;"1997-10-01";0;0;0;0;0;1997;40;-9,16490166414523;"Bondevik";"Higher";0;881;0;0;"Health";0;0;0;0;3,95029555163302
"592";2343;2001;2001-10-19;2004-06-18;"Bondevik II";"Høybråten";"Dagfinn";"KrF";"2001-09-10";"Not dismissed";"0";0;"Male";"Higher education";973;1957;0;"Minority";"Coalition";2001-10-19;2005-10-16;1458;"H+KrF+V";2001;2004;"Helseminister";0;0;0;0;0;0;0;0;0;0;"2001-10-01";0;0;0;2,41204654346338;0;2001;44;-5,16490166414523;"Bondevik";"Higher";0;973;0;0;"Health";0;0;0;0;4,02456914154135
"593";2343;2001;2004-06-18;2005-10-16;"Bondevik II";"Høybråten";"Dagfinn";"KrF";"2001-09-10";"Not dismissed";"1";0;"Male";"Higher education";485;1957;0;"Minority";"Coalition";2001-10-19;2005-10-16;1458;"H+KrF+V";2004;2005;"Sosialminister";0;0;0;0;0;0;0;0;0;0;"2001-10-01";0;0;0;5,07597535934292;0;2004;47;-2,16490166414523;"Bondevik";"Higher";973;1458;0;0;"Social";0;0;0;0;4,07107803700837
"594";2344;1997;1997-10-17;2000-03-16;"Bondevik I";"Fjellanger";"Guro";"V";"1997-09-15";"Not dismissed";"0";0;"Female";"Higher education";881;1964;0;"Minority";"Coalition";1997-10-17;2000-03-16;881;"KrF+Sp+V";1997;2000;"Miljøvernminister";0;0;0;0;0;0;0;0;0;0;"1997-10-01";0;0;0;0;0;1997;33;-16,1649016641452;"Bondevik";"Higher";0;881;0;0;"Environment";0;0;0;0;3,95029555163302
"595";4101;1997;2000-03-17;2001-10-18;"Stoltenberg I";"Bjerke";"Siri";"DNA";"1997-09-15";"Not dismissed";"0";0;"Female";"Higher education";580;1958;0;"Minority";"Single-party";2000-03-17;2001-10-18;580;"Ap";2000;2001;"Miljøvernminister";0;0;0;0;0;0;0;0;0;0;"1997-10-01";0;0;0;0;0;2000;42;-7,16490166414523;"Stoltenberg";"Higher";0;580;0;0;"Environment";0;0;0;0;3,99572981815622
"596";4173;1997;1999-03-15;2000-03-16;"Bondevik I";"Dåvøy";"Laila";"KrF";"1997-09-15";"Not dismissed";"0";0;"Female";"Higher education";367;1948;0;"Minority";"Coalition";1997-10-17;2000-03-16;881;"KrF+Sp+V";1999;2000;"Arbeids- og administrasjonsminister";0;0;0;0;0;0;0;0;0;0;"1997-10-01";0;0;0;0;0;1999;51;1,83509833585477;"Bondevik";"Higher";514;881;0;0;"Administration";0;0;0;0;3,97702343219122
"597";4173;2001;2001-10-19;2005-10-16;"Bondevik II";"Dåvøy";"Laila";"KrF";"2001-09-10";"Not dismissed";"0";0;"Female";"Higher education";1458;1948;0;"Minority";"Coalition";2001-10-19;2005-10-16;1458;"H+KrF+V";2001;2005;"Barne- og familieminister";1;1;0;1;0;0;0;0;0;0;"2001-10-01";0;0;0;1,00479123887748;0;2001;53;3,83509833585477;"Bondevik";"Higher";0;1458;0;0;"Social";0;0;0;1;4,02456914154135
"598";4185;1997;2000-03-17;2001-10-18;"Stoltenberg I";"Gregussen";"Otto";"DNA";"1997-09-15";"Not dismissed";"0";0;"Male";"Higher education";580;1956;0;"Minority";"Single-party";2000-03-17;2001-10-18;580;"Ap";2000;2001;"Fiskeriminister";0;0;0;0;0;0;0;0;0;0;"1997-10-01";0;0;0;0;0;2000;44;-5,16490166414523;"Stoltenberg";"Higher";0;580;0;0;"Sea and fish";0;0;0;0;3,99572981815622
"599";4298;2001;2001-10-19;2005-10-16;"Bondevik II";"Skogsholm";"Torild";"V";"2001-09-10";"Not dismissed";"0";0;"Female";"Higher education";1458;1959;0;"Minority";"Coalition";2001-10-19;2005-10-16;1458;"H+KrF+V";2001;2005;"Samferdselsminister";1;1;0;1;0;0;0;0;0;0;"2001-10-01";0;0;0;0;0;2001;42;-7,16490166414523;"Bondevik";"Higher";0;1458;0;0;"Transport";0;0;0;1;4,02456914154135
"600";4299;1997;1999-10-08;2000-03-16;"Bondevik I";"Haga";"Åslaug Marie";"Sp";"1997-09-15";"Not dismissed";"0";0;"Female";"Higher education";160;1959;0;"Minority";"Coalition";1997-10-17;2000-03-16;881;"KrF+Sp+V";1999;2000;"Kulturminister";0;0;0;0;0;0;0;0;0;0;"1997-10-01";0;0;0;0;0;1999;40;-9,16490166414523;"Bondevik";"Higher";721;881;0;0;"Culture";0;0;0;0;3,98758879779343
"601";4299;2005;2005-10-17;2007-09-21;"Stoltenberg II";"Haga";"Åslaug Marie";"Sp";"2005-09-12";"Not dismissed";"0";0;"Female";"Higher education";704;1959;0;"Majority";"Coalition";2005-10-17;2009-10-20;1464;"Ap+SV+Sp";2005;2007;"Kommunalminister";0;0;0;0;0;0;0;0;0;0;"2005-10-01";1945;0;0;0,438056125941136;1;2005;46;-3,16490166414523;"Stoltenberg";"Higher";0;704;0;0;"Regional";0;0;0;0;4,09352286948893
"602";4299;2005;2007-09-21;2008-06-14;"Stoltenberg II";"Haga";"Åslaug Marie";"Sp";"2005-09-12";"Unknown";"1";0;"Female";"Higher education";267;1959;0;"Majority";"Coalition";2005-10-17;2009-10-20;1464;"Ap+SV+Sp";2007;2008;"Olje- og energiminister";1;1;0;0;1;0;0;0;0;0;"2005-10-01";1945;0;0;2,36550308008214;1;2007;48;-1,16490166414523;"Stoltenberg";"Higher";704;971;0;1;"Industry";1;0;0;0;4,12516738143827
"603";18113;1973;1973-10-16;1976-01-14;"Bratteli II";"Sagør";"Odd Georg";"DNA";"1973-10-10";"Not dismissed";"0";0;"Male";"Higher education";820;1918;0;"Minority";"Single-party";1973-10-16;1976-01-14;820;"Ap";1973;1976;"Forbruker- og administrasjonsminister";1;1;0;1;0;0;0;0;0;0;"1973-10-01";0;0;0;0;0;1973;55;5,83509833585477;"Bratteli";"Higher";0;820;0;0;"Administration";0;0;0;1;3,33034495495376
"604";18138;1961;1963-08-28;1963-09-24;"Lyng I";"Vårvik";"Dagfinn";"Sp";"1961-09-11";"Not dismissed";"0";0;"Male";"Higher education";27;1924;0;"Minority";"Coalition";1963-08-28;1963-09-24;27;"H+Sp+KrF+V";1963;1963;"Finansminister";0;0;0;0;0;0;0;0;0;0;"1961-10-01";0;0;0;0;0;1963;39;-10,1649016641452;"Lyng";"Higher";0;27;0;0;"Finance";0;0;0;0;2,87989805640249
"605";18138;1965;1965-10-12;1969-09-30;"Borten I";"Vårvik";"Dagfinn";"Sp";"1965-09-13";"Not dismissed";"0";0;"Male";"Higher education";1449;1924;0;"Majority";"Coalition";1965-10-12;1969-09-30;1449;"H+Sp+KrF+V";1965;1969;"Prisminister";0;0;0;0;0;0;0;0;0;0;"1965-10-01";0;0;0;0,0739219712525667;0;1965;41;-8,16490166414523;"Borten";"Higher";0;1449;0;0;"Finance";0;0;0;0;2,99257877810457
"606";18138;1969;1969-10-01;1971-03-16;"Borten II";"Vårvik";"Dagfinn";"Sp";"1969-09-08";"Not dismissed";"0";0;"Male";"Higher education";531;1924;0;"Majority";"Coalition";1969-10-01;1971-03-16;531;"H+Sp+KrF+V";1969;1971;"Prisminister";0;0;0;0;0;0;0;0;0;0;"1969-10-01";0;0;0;4,04106776180698;0;1969;45;-4,16490166414523;"Borten";"Higher";0;531;0;0;"Finance";0;0;0;0;3,17416766703903
"607";18138;1969;1972-10-18;1973-10-15;"Korvald I";"Vårvik";"Dagfinn";"Sp";"1969-09-08";"Not dismissed";"0";0;"Male";"Higher education";362;1924;0;"Minority";"Coalition";1972-10-18;1973-10-15;362;"KrF+Sp+V";1972;1973;"Utenriksminister";0;0;0;0;0;0;0;0;0;0;"1969-10-01";0;0;0;5,49486652977413;0;1972;48;-1,16490166414523;"Korvald";"Higher";0;362;0;0;"Foreign affairs";0;0;0;0;3,29413694044242
"608";18146;1973;1976-01-15;1977-09-30;"Nordli I";"Hansen";"Rolf Arthur";"DNA";"1973-10-10";"Not dismissed";"0";0;"Male";"High school";624;1920;0;"Minority";"Single-party";1976-01-15;1977-09-30;624;"Ap";1976;1977;"Forsvarsminister";0;0;0;0;0;0;0;0;0;0;"1973-10-01";0;0;0;0;0;1976;56;6,83509833585477;"Nordli";"Lower";0;624;0;0;"Defence";0;0;0;0;3,40770139567534
"609";18146;1977;1977-10-01;1979-10-08;"Nordli II";"Hansen";"Rolf Arthur";"DNA";"1977-10-12";"Not dismissed";"0";0;"Male";"High school";737;1920;0;"Minority";"Single-party";1977-10-01;1981-02-03;1221;"Ap";1977;1979;"Forsvarsminister";0;0;0;0;0;0;0;0;0;0;"1977-10-01";0;0;0;1,70841889117043;0;1977;57;7,83509833585477;"Nordli";"Lower";0;737;0;0;"Defence";0;0;0;0;3,46282269707221
"610";18146;1977;1979-10-08;1981-02-03;"Nordli II";"Hansen";"Rolf Arthur";"DNA";"1977-10-12";"Not dismissed";"1";0;"Male";"High school";484;1920;0;"Minority";"Single-party";1977-10-01;1981-02-03;1221;"Ap";1979;1981;"Miljøvernminister";0;0;0;0;0;0;0;0;0;0;"1977-10-01";0;0;0;3,72621492128679;0;1979;59;9,83509833585477;"Nordli";"Lower";737;1221;0;0;"Environment";0;0;0;0;3,52414363098568
"611";18146;1977;1981-02-04;1981-10-13;"Brundtland I";"Hansen";"Rolf Arthur";"DNA";"1977-10-12";"Not dismissed";"0";0;"Male";"High school";251;1920;0;"Minority";"Single-party";1981-02-04;1981-10-13;251;"Ap";1981;1981;"Miljøvernminister";0;0;0;0;0;0;0;0;0;0;"1977-10-01";0;0;0;5,05133470225873;0;1981;61;11,8350983358548;"Brundtland";"Lower";0;251;0;0;"Environment";0;0;0;0;3,56253834178789
"612";18150;1973;1976-01-15;1977-09-30;"Nordli I";"Øksnes";"Oskar Ingemann";"DNA";"1973-10-10";"Not dismissed";"0";0;"Male";"High school";624;1921;0;"Minority";"Single-party";1976-01-15;1977-09-30;624;"Ap";1976;1977;"Landbruksminister";0;0;0;0;0;0;0;0;0;0;"1973-10-01";0;0;0;0;0;1976;55;5,83509833585477;"Nordli";"Lower";0;624;0;0;"Agriculture";0;0;0;0;3,40770139567534
"613";18150;1977;1977-10-01;1981-02-03;"Nordli II";"Øksnes";"Oskar Ingemann";"DNA";"1977-10-12";"Not dismissed";"0";0;"Male";"High school";1221;1921;0;"Minority";"Single-party";1977-10-01;1981-02-03;1221;"Ap";1977;1981;"Landbruksminister";0;0;0;0;0;0;0;0;0;0;"1977-10-01";0;0;0;1,70841889117043;0;1977;56;6,83509833585477;"Nordli";"Lower";0;1221;0;0;"Agriculture";0;0;0;0;3,46282269707221
"614";18150;1977;1981-02-04;1981-10-13;"Brundtland I";"Øksnes";"Oskar Ingemann";"DNA";"1977-10-12";"Not dismissed";"0";0;"Male";"High school";251;1921;0;"Minority";"Single-party";1981-02-04;1981-10-13;251;"Ap";1981;1981;"Landbruksminister";0;0;0;0;0;0;0;0;0;0;"1977-10-01";0;0;0;5,05133470225873;0;1981;60;10,8350983358548;"Brundtland";"Lower";0;251;0;0;"Agriculture";0;0;0;0;3,56253834178789
"615";26642;2009;2009-10-21;2013-09-30;"Stoltenberg III";"Berg-Hansen";"Lisbeth";"DNA";"2009-09-14";"Not dismissed";"0";0;"Female";"High school";1440;1963;0;"Majority";"Coalition";2009-10-21;2013-09-30;1440;"Ap+SV+Sp";2009;2013;"Fiskeriminister";3;3;0;0;1;0;1;1;0;0;"2009-10-01";0;0;0;0;0;2009;46;-3,16490166414523;"Stoltenberg";"Lower";0;1440;0;0;"Sea and fish";1;1;0;0;4,15828399908483
"616";26853;2001;2004-06-18;2005-10-16;"Bondevik II";"Hareide";"Knut Arild";"KrF";"2001-09-10";"Not dismissed";"0";0;"Male";"Higher education";485;1972;0;"Minority";"Coalition";2001-10-19;2005-10-16;1458;"H+KrF+V";2004;2005;"Miljøvernminister";0;0;0;0;0;0;0;0;0;0;"2001-10-01";0;0;0;0;0;2004;32;-17,1649016641452;"Bondevik";"Higher";973;1458;0;0;"Environment";0;0;0;0;4,07107803700837
"617";26896;2005;2008-02-29;2009-10-20;"Stoltenberg II";"Huitfeldt";"Anniken";"DNA";"2005-09-12";"Not dismissed";"0";0;"Female";"Higher education";599;1969;0;"Majority";"Coalition";2005-10-17;2009-10-20;1464;"Ap+SV+Sp";2008;2009;"Barne- og familieminister";0;0;0;0;0;0;0;0;0;0;"2005-10-01";882;1;1;0;1;2008;39;-10,1649016641452;"Stoltenberg";"Higher";865;1464;0;0;"Social";0;0;0;0;4,13226570721103
"618";26896;2009;2009-10-21;2012-09-21;"Stoltenberg III";"Huitfeldt";"Anniken";"DNA";"2009-09-14";"Not dismissed";"0";0;"Female";"Higher education";1066;1969;0;"Majority";"Coalition";2009-10-21;2013-09-30;1440;"Ap+SV+Sp";2009;2012;"Kulturminister";0;0;0;0;0;0;0;0;0;0;"2009-10-01";883;1;1;1,63997262149213;1;2009;40;-9,16490166414523;"Stoltenberg";"Higher";0;1066;0;0;"Culture";0;0;0;0;4,15828399908483
"619";26896;2009;2012-09-21;2013-09-30;"Stoltenberg III";"Huitfeldt";"Anniken";"DNA";"2009-09-14";"Not dismissed";"1";0;"Female";"Higher education";374;1969;0;"Majority";"Coalition";2009-10-21;2013-09-30;1440;"Ap+SV+Sp";2012;2013;"Arbeids- og inkluderingsminister";0;0;0;0;0;0;0;0;0;0;"2009-10-01";883;1;1;4,55852156057495;1;2012;43;-6,16490166414523;"Stoltenberg";"Higher";1066;1440;0;0;"Administration";0;0;0;0;4,20290324371222
"620";27136;2005;2005-10-17;2009-02-27;"Stoltenberg II";"Storberget";"Knut";"DNA";"2005-09-12";"Leave of absence";"0";0;"Male";"Higher education";1229;1964;0;"Majority";"Coalition";2005-10-17;2009-10-20;1464;"Ap+SV+Sp";2005;2009;"Justisminister";0;0;0;0;0;0;0;0;0;0;"2005-10-01";1478;0;0;0;1;2005;41;-8,16490166414523;"Stoltenberg";"Higher";0;1229;1;0;"Justice";0;0;0;0;4,09352286948893
"621";27136;2005;2009-03-30;2009-10-20;"Stoltenberg II";"Storberget";"Knut";"DNA";"2005-09-12";"Not dismissed";"0";0;"Male";"Higher education";204;1964;0;"Majority";"Coalition";2005-10-17;2009-10-20;1464;"Ap+SV+Sp";2009;2009;"Justisminister";0;0;0;0;0;0;0;0;0;0;"2005-10-01";1478;0;0;3,36481861738535;1;2009;45;-4,16490166414523;"Stoltenberg";"Higher";1260;1464;0;0;"Justice";0;0;0;0;4,14947033898715
"622";27136;2009;2009-10-21;2011-01-01;"Stoltenberg III";"Storberget";"Knut";"DNA";"2009-09-14";"Leave of absence";"0";0;"Male";"Higher education";437;1964;0;"Majority";"Coalition";2009-10-21;2013-09-30;1440;"Ap+SV+Sp";2009;2011;"Justisminister";0;0;0;0;0;0;0;0;0;0;"2009-10-01";2168;0;0;3,9233401779603;1;2009;45;-4,16490166414523;"Stoltenberg";"Higher";0;437;1;0;"Justice";0;0;0;0;4,15828399908483
"623";27136;2009;2011-03-31;2011-11-11;"Stoltenberg III";"Storberget";"Knut";"DNA";"2009-09-14";"Unknown";"0";0;"Male";"Higher education";225;1964;0;"Majority";"Coalition";2009-10-21;2013-09-30;1440;"Ap+SV+Sp";2011;2011;"Justisminister";2;2;0;0;2;0;0;0;0;0;"2009-10-01";2168;0;0;5,11978097193703;1;2011;47;-2,16490166414523;"Stoltenberg";"Higher";526;751;0;1;"Justice";1;0;0;0;4,18054946914816
"624";28188;1997;2000-03-17;2001-10-18;"Stoltenberg I";"Ingebrigtsen";"Guri Helene";"DNA";"1997-09-15";"Not dismissed";"0";0;"Female";"Higher education";580;1952;0;"Minority";"Single-party";2000-03-17;2001-10-18;580;"Ap";2000;2001;"Sosialminister";0;0;0;0;0;0;0;0;0;0;"1997-10-01";0;0;0;0;0;2000;48;-1,16490166414523;"Stoltenberg";"Higher";0;580;0;0;"Social";0;0;0;0;3,99572981815622
"625";28213;2005;2005-10-17;2009-05-29;"Stoltenberg II";"Navarsete";"Liv Signe";"Sp";"2005-09-12";"Leave of absence";"0";0;"Female";"Higher education";1320;1958;0;"Majority";"Coalition";2005-10-17;2009-10-20;1464;"Ap+SV+Sp";2005;2009;"Samferdselsminister";1;1;0;1;0;0;0;0;0;0;"2005-10-01";17;0;0;0;1;2005;47;-2,16490166414523;"Stoltenberg";"Higher";0;1320;1;0;"Transport";0;0;0;1;4,09352286948893
"626";28213;2005;2009-06-08;2009-10-20;"Stoltenberg II";"Navarsete";"Liv Signe";"Sp";"2005-09-12";"Not dismissed";"0";0;"Female";"Higher education";134;1958;0;"Majority";"Coalition";2005-10-17;2009-10-20;1464;"Ap+SV+Sp";2009;2009;"Samferdselsminister";0;1;1;0;0;0;0;0;0;0;"2005-10-01";17;0;0;3,61396303901437;1;2009;51;1,83509833585477;"Stoltenberg";"Higher";1330;1464;0;0;"Transport";0;0;0;0;4,15248862344481
"627";28213;2009;2009-10-21;2013-09-30;"Stoltenberg III";"Navarsete";"Liv Signe";"Sp";"2009-09-14";"Not dismissed";"0";0;"Female";"Higher education";1440;1958;0;"Majority";"Coalition";2009-10-21;2013-09-30;1440;"Ap+SV+Sp";2009;2013;"Kommunalminister";4;5;1;0;1;0;2;1;0;0;"2009-10-01";18;0;0;3,98083504449008;1;2009;51;1,83509833585477;"Stoltenberg";"Higher";0;1440;0;0;"Regional";1;1;0;0;4,15828399908483
"628";28257;1997;2000-03-17;2001-10-18;"Stoltenberg I";"Harlem";"Hanne";"DNA";"1997-09-15";"Not dismissed";"0";0;"Female";"Higher education";580;1964;0;"Minority";"Single-party";2000-03-17;2001-10-18;580;"Ap";2000;2001;"Justisminister";1;1;0;1;0;0;0;0;0;0;"1997-10-01";0;0;0;0;0;2000;36;-13,1649016641452;"Stoltenberg";"Higher";0;580;0;0;"Justice";0;0;0;1;3,99572981815622
"629";28258;1997;2000-03-17;2001-10-18;"Stoltenberg I";"Sydnes";"Anne Kristin";"DNA";"1997-09-15";"Not dismissed";"0";0;"Female";"Higher education";580;1956;0;"Minority";"Single-party";2000-03-17;2001-10-18;580;"Ap";2000;2001;"Bistandsminister";0;0;0;0;0;0;0;0;0;0;"1997-10-01";0;0;0;0;0;2000;44;-5,16490166414523;"Stoltenberg";"Higher";0;580;0;0;"Foreign affairs";0;0;0;0;3,99572981815622
"630";28259;1997;2000-03-17;2001-10-18;"Stoltenberg I";"Gustavsen";"Terje Moe";"DNA";"1997-09-15";"Not dismissed";"0";0;"Male";"Primary school";580;1954;0;"Minority";"Single-party";2000-03-17;2001-10-18;580;"Ap";2000;2001;"Samferdselsminister";0;0;0;0;0;0;0;0;0;0;"1997-10-01";0;0;0;0;0;2000;46;-3,16490166414523;"Stoltenberg";"Lower";0;580;0;0;"Transport";0;0;0;0;3,99572981815622
"631";28260;1997;2000-03-17;2001-10-18;"Stoltenberg I";"Horn";"Ellen";"DNA";"1997-09-15";"Not dismissed";"0";0;"Female";"Higher education";580;1951;0;"Minority";"Single-party";2000-03-17;2001-10-18;580;"Ap";2000;2001;"Kulturminister";0;0;0;0;0;0;0;0;0;0;"1997-10-01";0;0;0;0;0;2000;49;-0,164901664145233;"Stoltenberg";"Higher";0;580;0;0;"Culture";0;0;0;0;3,99572981815622
